timestep,NO_Hydro_Min_Storage_Level,CH_Pump_Hydro_Open_Min_Storage_Level,FR_Hydro_Reservoir_Min_Storage_Level,FI_Hydro_Reservoir_Min_Storage_Level,SE_Hydro_Reservoir_Min_Storage_Level,SK_Hydro_Reservoir_Min_Storage_Level,NO_Hydro_Max_Storage_Level,CH_Pump_Hydro_Open_Max_Storage_Level,FR_Hydro_Reservoir_Max_Storage_Level,FI_Hydro_Reservoir_Max_Storage_Level,SE_Hydro_Reservoir_Max_Storage_Level,SK_Hydro_Reservoir_Max_Storage_Level
6452,0.591333333,0.789719568,0.614,0.366003617,0.395538793,0.52,0.962,1,0.9,0.877034358,0.96359089,0.918
6453,0.591333333,0.789719568,0.614,0.366003617,0.395538793,0.52,0.962,1,0.9,0.877034358,0.96359089,0.918
6454,0.591333333,0.789719568,0.614,0.366003617,0.395538793,0.52,0.962,1,0.9,0.877034358,0.96359089,0.918
6455,0.591333333,0.789719568,0.614,0.366003617,0.395538793,0.52,0.962,1,0.9,0.877034358,0.96359089,0.918
6456,0.591333333,0.789719568,0.614,0.366003617,0.395538793,0.52,0.962,1,0.9,0.877034358,0.96359089,0.918
6457,0.591333333,0.789719568,0.614,0.366003617,0.395538793,0.52,0.962,1,0.9,0.877034358,0.96359089,0.918
6458,0.591333333,0.789719568,0.614,0.366003617,0.395538793,0.52,0.962,1,0.9,0.877034358,0.96359089,0.918
6459,0.591333333,0.789719568,0.614,0.366003617,0.395538793,0.52,0.962,1,0.9,0.877034358,0.96359089,0.918
6460,0.591333333,0.789719568,0.614,0.366003617,0.395538793,0.52,0.962,1,0.9,0.877034358,0.96359089,0.918
6461,0.591333333,0.789719568,0.614,0.366003617,0.395538793,0.52,0.962,1,0.9,0.877034358,0.96359089,0.918
6462,0.591333333,0.789719568,0.614,0.366003617,0.395538793,0.52,0.962,1,0.9,0.877034358,0.96359089,0.918
6463,0.591333333,0.789719568,0.614,0.366003617,0.395538793,0.52,0.962,1,0.9,0.877034358,0.96359089,0.918
6464,0.591333333,0.789719568,0.614,0.366003617,0.395538793,0.52,0.962,1,0.9,0.877034358,0.96359089,0.918
6465,0.591333333,0.789719568,0.614,0.366003617,0.395538793,0.52,0.962,1,0.9,0.877034358,0.96359089,0.918
6466,0.591333333,0.789719568,0.614,0.366003617,0.395538793,0.52,0.962,1,0.9,0.877034358,0.96359089,0.918
6467,0.591333333,0.789719568,0.614,0.366003617,0.395538793,0.52,0.962,1,0.9,0.877034358,0.96359089,0.918
6468,0.591333333,0.789719568,0.614,0.366003617,0.395538793,0.52,0.962,1,0.9,0.877034358,0.96359089,0.918
6469,0.591333333,0.789719568,0.614,0.366003617,0.395538793,0.52,0.962,1,0.9,0.877034358,0.96359089,0.918
6470,0.591333333,0.789719568,0.614,0.366003617,0.395538793,0.52,0.962,1,0.9,0.877034358,0.96359089,0.918
6471,0.591333333,0.789719568,0.614,0.366003617,0.395538793,0.52,0.962,1,0.9,0.877034358,0.96359089,0.918
6472,0.591333333,0.789719568,0.614,0.366003617,0.395538793,0.52,0.962,1,0.9,0.877034358,0.96359089,0.918
6473,0.591333333,0.789719568,0.614,0.366003617,0.395538793,0.52,0.962,1,0.9,0.877034358,0.96359089,0.918
6474,0.591333333,0.789719568,0.614,0.366003617,0.395538793,0.52,0.962,1,0.9,0.877034358,0.96359089,0.918
6475,0.591333333,0.789719568,0.614,0.366003617,0.395538793,0.52,0.962,1,0.9,0.877034358,0.96359089,0.918
6476,0.591333333,0.789719568,0.614,0.366003617,0.395538793,0.52,0.962,1,0.9,0.877034358,0.96359089,0.918
6477,0.591333333,0.789719568,0.614,0.366003617,0.395538793,0.52,0.962,1,0.9,0.877034358,0.96359089,0.918
6478,0.591333333,0.789719568,0.614,0.366003617,0.395538793,0.52,0.962,1,0.9,0.877034358,0.96359089,0.918
6479,0.591333333,0.789719568,0.614,0.366003617,0.395538793,0.52,0.962,1,0.9,0.877034358,0.96359089,0.918
6480,0.591333333,0.789719568,0.614,0.366003617,0.395538793,0.52,0.962,1,0.9,0.877034358,0.96359089,0.918
6481,0.591333333,0.789719568,0.614,0.366003617,0.395538793,0.52,0.962,1,0.9,0.877034358,0.96359089,0.918
6482,0.591333333,0.789719568,0.614,0.366003617,0.395538793,0.52,0.962,1,0.9,0.877034358,0.96359089,0.918
6483,0.591333333,0.789719568,0.614,0.366003617,0.395538793,0.52,0.962,1,0.9,0.877034358,0.96359089,0.918
6484,0.591333333,0.789719568,0.614,0.366003617,0.395538793,0.52,0.962,1,0.9,0.877034358,0.96359089,0.918
6485,0.591333333,0.789719568,0.614,0.366003617,0.395538793,0.52,0.962,1,0.9,0.877034358,0.96359089,0.918
6486,0.591333333,0.789719568,0.614,0.366003617,0.395538793,0.52,0.962,1,0.9,0.877034358,0.96359089,0.918
6487,0.591333333,0.789719568,0.614,0.366003617,0.395538793,0.52,0.962,1,0.9,0.877034358,0.96359089,0.918
6488,0.591333333,0.789719568,0.614,0.366003617,0.395538793,0.52,0.962,1,0.9,0.877034358,0.96359089,0.918
6489,0.591333333,0.789719568,0.614,0.366003617,0.395538793,0.52,0.962,1,0.9,0.877034358,0.96359089,0.918
6490,0.591333333,0.789719568,0.614,0.366003617,0.395538793,0.52,0.962,1,0.9,0.877034358,0.96359089,0.918
6491,0.591333333,0.789719568,0.614,0.366003617,0.395538793,0.52,0.962,1,0.9,0.877034358,0.96359089,0.918
6492,0.591333333,0.789719568,0.614,0.366003617,0.395538793,0.52,0.962,1,0.9,0.877034358,0.96359089,0.918
6493,0.591333333,0.789719568,0.614,0.366003617,0.395538793,0.52,0.962,1,0.9,0.877034358,0.96359089,0.918
6494,0.591333333,0.789719568,0.614,0.366003617,0.395538793,0.52,0.962,1,0.9,0.877034358,0.96359089,0.918
6495,0.591333333,0.789719568,0.614,0.366003617,0.395538793,0.52,0.962,1,0.9,0.877034358,0.96359089,0.918
6496,0.591333333,0.789719568,0.614,0.366003617,0.395538793,0.52,0.962,1,0.9,0.877034358,0.96359089,0.918
6497,0.591333333,0.789719568,0.614,0.366003617,0.395538793,0.52,0.962,1,0.9,0.877034358,0.96359089,0.918
6498,0.591333333,0.789719568,0.614,0.366003617,0.395538793,0.52,0.962,1,0.9,0.877034358,0.96359089,0.918
6499,0.591333333,0.789719568,0.614,0.366003617,0.395538793,0.52,0.962,1,0.9,0.877034358,0.96359089,0.918
6500,0.591333333,0.789719568,0.614,0.366003617,0.395538793,0.52,0.962,1,0.9,0.877034358,0.96359089,0.918
6501,0.591333333,0.789719568,0.614,0.366003617,0.395538793,0.52,0.962,1,0.9,0.877034358,0.96359089,0.918
6502,0.591333333,0.789719568,0.614,0.366003617,0.395538793,0.52,0.962,1,0.9,0.877034358,0.96359089,0.918
6503,0.591333333,0.789719568,0.614,0.366003617,0.395538793,0.52,0.962,1,0.9,0.877034358,0.96359089,0.918
6504,0.591333333,0.789719568,0.614,0.366003617,0.395538793,0.52,0.962,1,0.9,0.877034358,0.96359089,0.918
6505,0.591333333,0.789719568,0.614,0.366003617,0.395538793,0.52,0.962,1,0.9,0.877034358,0.96359089,0.918
6506,0.591333333,0.789719568,0.614,0.366003617,0.395538793,0.52,0.962,1,0.9,0.877034358,0.96359089,0.918
6507,0.591333333,0.789719568,0.614,0.366003617,0.395538793,0.52,0.962,1,0.9,0.877034358,0.96359089,0.918
6508,0.591333333,0.789719568,0.614,0.366003617,0.395538793,0.52,0.962,1,0.9,0.877034358,0.96359089,0.918
6509,0.591333333,0.789719568,0.614,0.366003617,0.395538793,0.52,0.962,1,0.9,0.877034358,0.96359089,0.918
6510,0.591333333,0.789719568,0.614,0.366003617,0.395538793,0.52,0.962,1,0.9,0.877034358,0.96359089,0.918
6511,0.591333333,0.789719568,0.614,0.366003617,0.395538793,0.52,0.962,1,0.9,0.877034358,0.96359089,0.918
6512,0.591333333,0.789719568,0.614,0.366003617,0.395538793,0.52,0.962,1,0.9,0.877034358,0.96359089,0.918
6513,0.591333333,0.789719568,0.614,0.366003617,0.395538793,0.52,0.962,1,0.9,0.877034358,0.96359089,0.918
6514,0.591333333,0.789719568,0.614,0.366003617,0.395538793,0.52,0.962,1,0.9,0.877034358,0.96359089,0.918
6515,0.591333333,0.789719568,0.614,0.366003617,0.395538793,0.52,0.962,1,0.9,0.877034358,0.96359089,0.918
6516,0.591333333,0.789719568,0.614,0.366003617,0.395538793,0.52,0.962,1,0.9,0.877034358,0.96359089,0.918
6517,0.591333333,0.789719568,0.614,0.366003617,0.395538793,0.52,0.962,1,0.9,0.877034358,0.96359089,0.918
6518,0.591333333,0.789719568,0.614,0.366003617,0.395538793,0.52,0.962,1,0.9,0.877034358,0.96359089,0.918
6519,0.591333333,0.789719568,0.614,0.366003617,0.395538793,0.52,0.962,1,0.9,0.877034358,0.96359089,0.918
6520,0.591333333,0.789719568,0.614,0.366003617,0.395538793,0.52,0.962,1,0.9,0.877034358,0.96359089,0.918
6521,0.591333333,0.789719568,0.614,0.366003617,0.395538793,0.52,0.962,1,0.9,0.877034358,0.96359089,0.918
6522,0.591333333,0.789719568,0.614,0.366003617,0.395538793,0.52,0.962,1,0.9,0.877034358,0.96359089,0.918
6523,0.591333333,0.789719568,0.614,0.366003617,0.395538793,0.52,0.962,1,0.9,0.877034358,0.96359089,0.918
6524,0.591333333,0.789719568,0.614,0.366003617,0.395538793,0.52,0.962,1,0.9,0.877034358,0.96359089,0.918
6525,0.591333333,0.789719568,0.614,0.366003617,0.395538793,0.52,0.962,1,0.9,0.877034358,0.96359089,0.918
6526,0.591333333,0.789719568,0.614,0.366003617,0.395538793,0.52,0.962,1,0.9,0.877034358,0.96359089,0.918
6527,0.591333333,0.789719568,0.614,0.366003617,0.395538793,0.52,0.962,1,0.9,0.877034358,0.96359089,0.918
6528,0.591333333,0.789719568,0.614,0.366003617,0.395538793,0.52,0.962,1,0.9,0.877034358,0.96359089,0.918
6529,0.591333333,0.789719568,0.614,0.366003617,0.395538793,0.52,0.962,1,0.9,0.877034358,0.96359089,0.918
6530,0.591333333,0.789719568,0.614,0.366003617,0.395538793,0.52,0.962,1,0.9,0.877034358,0.96359089,0.918
6531,0.591333333,0.789719568,0.614,0.366003617,0.395538793,0.52,0.962,1,0.9,0.877034358,0.96359089,0.918
6532,0.591333333,0.789719568,0.614,0.366003617,0.395538793,0.52,0.962,1,0.9,0.877034358,0.96359089,0.918
6533,0.591333333,0.789719568,0.614,0.366003617,0.395538793,0.52,0.962,1,0.9,0.877034358,0.96359089,0.918
6534,0.591333333,0.789719568,0.614,0.366003617,0.395538793,0.52,0.962,1,0.9,0.877034358,0.96359089,0.918
6535,0.591333333,0.789719568,0.614,0.366003617,0.395538793,0.52,0.962,1,0.9,0.877034358,0.96359089,0.918
6536,0.591333333,0.789719568,0.614,0.366003617,0.395538793,0.52,0.962,1,0.9,0.877034358,0.96359089,0.918
6537,0.591333333,0.789719568,0.614,0.366003617,0.395538793,0.52,0.962,1,0.9,0.877034358,0.96359089,0.918
6538,0.591333333,0.789719568,0.614,0.366003617,0.395538793,0.52,0.962,1,0.9,0.877034358,0.96359089,0.918
6539,0.591333333,0.789719568,0.614,0.366003617,0.395538793,0.52,0.962,1,0.9,0.877034358,0.96359089,0.918
6540,0.591333333,0.789719568,0.614,0.366003617,0.395538793,0.52,0.962,1,0.9,0.877034358,0.96359089,0.918
6541,0.591333333,0.789719568,0.614,0.366003617,0.395538793,0.52,0.962,1,0.9,0.877034358,0.96359089,0.918
6542,0.591333333,0.789719568,0.614,0.366003617,0.395538793,0.52,0.962,1,0.9,0.877034358,0.96359089,0.918
6543,0.591333333,0.789719568,0.614,0.366003617,0.395538793,0.52,0.962,1,0.9,0.877034358,0.96359089,0.918
6544,0.591333333,0.789719568,0.614,0.366003617,0.395538793,0.52,0.962,1,0.9,0.877034358,0.96359089,0.918
6545,0.591333333,0.789719568,0.614,0.366003617,0.395538793,0.52,0.962,1,0.9,0.877034358,0.96359089,0.918
6546,0.591333333,0.789719568,0.614,0.366003617,0.395538793,0.52,0.962,1,0.9,0.877034358,0.96359089,0.918
6547,0.591333333,0.789719568,0.614,0.366003617,0.395538793,0.52,0.962,1,0.9,0.877034358,0.96359089,0.918
6548,0.591333333,0.789719568,0.614,0.366003617,0.395538793,0.52,0.962,1,0.9,0.877034358,0.96359089,0.918
6549,0.591333333,0.789719568,0.614,0.366003617,0.395538793,0.52,0.962,1,0.9,0.877034358,0.96359089,0.918
6550,0.591333333,0.789719568,0.614,0.366003617,0.395538793,0.52,0.962,1,0.9,0.877034358,0.96359089,0.918
6551,0.591333333,0.789719568,0.614,0.366003617,0.395538793,0.52,0.962,1,0.9,0.877034358,0.96359089,0.918
6552,0.591333333,0.789719568,0.614,0.366003617,0.395538793,0.52,0.962,1,0.9,0.877034358,0.96359089,0.918
6553,0.614666667,0.801679353,0.608,0.369077758,0.405531785,0.519,0.957666667,1,0.9,0.875949367,0.970130831,0.895
6554,0.614666667,0.801679353,0.608,0.369077758,0.405531785,0.519,0.957666667,1,0.9,0.875949367,0.970130831,0.895
6555,0.614666667,0.801679353,0.608,0.369077758,0.405531785,0.519,0.957666667,1,0.9,0.875949367,0.970130831,0.895
6556,0.614666667,0.801679353,0.608,0.369077758,0.405531785,0.519,0.957666667,1,0.9,0.875949367,0.970130831,0.895
6557,0.614666667,0.801679353,0.608,0.369077758,0.405531785,0.519,0.957666667,1,0.9,0.875949367,0.970130831,0.895
6558,0.614666667,0.801679353,0.608,0.369077758,0.405531785,0.519,0.957666667,1,0.9,0.875949367,0.970130831,0.895
6559,0.614666667,0.801679353,0.608,0.369077758,0.405531785,0.519,0.957666667,1,0.9,0.875949367,0.970130831,0.895
6560,0.614666667,0.801679353,0.608,0.369077758,0.405531785,0.519,0.957666667,1,0.9,0.875949367,0.970130831,0.895
6561,0.614666667,0.801679353,0.608,0.369077758,0.405531785,0.519,0.957666667,1,0.9,0.875949367,0.970130831,0.895
6562,0.614666667,0.801679353,0.608,0.369077758,0.405531785,0.519,0.957666667,1,0.9,0.875949367,0.970130831,0.895
6563,0.614666667,0.801679353,0.608,0.369077758,0.405531785,0.519,0.957666667,1,0.9,0.875949367,0.970130831,0.895
6564,0.614666667,0.801679353,0.608,0.369077758,0.405531785,0.519,0.957666667,1,0.9,0.875949367,0.970130831,0.895
6565,0.614666667,0.801679353,0.608,0.369077758,0.405531785,0.519,0.957666667,1,0.9,0.875949367,0.970130831,0.895
6566,0.614666667,0.801679353,0.608,0.369077758,0.405531785,0.519,0.957666667,1,0.9,0.875949367,0.970130831,0.895
6567,0.614666667,0.801679353,0.608,0.369077758,0.405531785,0.519,0.957666667,1,0.9,0.875949367,0.970130831,0.895
6568,0.614666667,0.801679353,0.608,0.369077758,0.405531785,0.519,0.957666667,1,0.9,0.875949367,0.970130831,0.895
6569,0.614666667,0.801679353,0.608,0.369077758,0.405531785,0.519,0.957666667,1,0.9,0.875949367,0.970130831,0.895
6570,0.614666667,0.801679353,0.608,0.369077758,0.405531785,0.519,0.957666667,1,0.9,0.875949367,0.970130831,0.895
6571,0.614666667,0.801679353,0.608,0.369077758,0.405531785,0.519,0.957666667,1,0.9,0.875949367,0.970130831,0.895
6572,0.614666667,0.801679353,0.608,0.369077758,0.405531785,0.519,0.957666667,1,0.9,0.875949367,0.970130831,0.895
6573,0.614666667,0.801679353,0.608,0.369077758,0.405531785,0.519,0.957666667,1,0.9,0.875949367,0.970130831,0.895
6574,0.614666667,0.801679353,0.608,0.369077758,0.405531785,0.519,0.957666667,1,0.9,0.875949367,0.970130831,0.895
6575,0.614666667,0.801679353,0.608,0.369077758,0.405531785,0.519,0.957666667,1,0.9,0.875949367,0.970130831,0.895
6576,0.614666667,0.801679353,0.608,0.369077758,0.405531785,0.519,0.957666667,1,0.9,0.875949367,0.970130831,0.895
6577,0.614666667,0.801679353,0.608,0.369077758,0.405531785,0.519,0.957666667,1,0.9,0.875949367,0.970130831,0.895
6578,0.614666667,0.801679353,0.608,0.369077758,0.405531785,0.519,0.957666667,1,0.9,0.875949367,0.970130831,0.895
6579,0.614666667,0.801679353,0.608,0.369077758,0.405531785,0.519,0.957666667,1,0.9,0.875949367,0.970130831,0.895
6580,0.614666667,0.801679353,0.608,0.369077758,0.405531785,0.519,0.957666667,1,0.9,0.875949367,0.970130831,0.895
6581,0.614666667,0.801679353,0.608,0.369077758,0.405531785,0.519,0.957666667,1,0.9,0.875949367,0.970130831,0.895
6582,0.614666667,0.801679353,0.608,0.369077758,0.405531785,0.519,0.957666667,1,0.9,0.875949367,0.970130831,0.895
6583,0.614666667,0.801679353,0.608,0.369077758,0.405531785,0.519,0.957666667,1,0.9,0.875949367,0.970130831,0.895
6584,0.614666667,0.801679353,0.608,0.369077758,0.405531785,0.519,0.957666667,1,0.9,0.875949367,0.970130831,0.895
6585,0.614666667,0.801679353,0.608,0.369077758,0.405531785,0.519,0.957666667,1,0.9,0.875949367,0.970130831,0.895
6586,0.614666667,0.801679353,0.608,0.369077758,0.405531785,0.519,0.957666667,1,0.9,0.875949367,0.970130831,0.895
6587,0.614666667,0.801679353,0.608,0.369077758,0.405531785,0.519,0.957666667,1,0.9,0.875949367,0.970130831,0.895
6588,0.614666667,0.801679353,0.608,0.369077758,0.405531785,0.519,0.957666667,1,0.9,0.875949367,0.970130831,0.895
6589,0.614666667,0.801679353,0.608,0.369077758,0.405531785,0.519,0.957666667,1,0.9,0.875949367,0.970130831,0.895
6590,0.614666667,0.801679353,0.608,0.369077758,0.405531785,0.519,0.957666667,1,0.9,0.875949367,0.970130831,0.895
6591,0.614666667,0.801679353,0.608,0.369077758,0.405531785,0.519,0.957666667,1,0.9,0.875949367,0.970130831,0.895
6592,0.614666667,0.801679353,0.608,0.369077758,0.405531785,0.519,0.957666667,1,0.9,0.875949367,0.970130831,0.895
6593,0.614666667,0.801679353,0.608,0.369077758,0.405531785,0.519,0.957666667,1,0.9,0.875949367,0.970130831,0.895
6594,0.614666667,0.801679353,0.608,0.369077758,0.405531785,0.519,0.957666667,1,0.9,0.875949367,0.970130831,0.895
6595,0.614666667,0.801679353,0.608,0.369077758,0.405531785,0.519,0.957666667,1,0.9,0.875949367,0.970130831,0.895
6596,0.614666667,0.801679353,0.608,0.369077758,0.405531785,0.519,0.957666667,1,0.9,0.875949367,0.970130831,0.895
6597,0.614666667,0.801679353,0.608,0.369077758,0.405531785,0.519,0.957666667,1,0.9,0.875949367,0.970130831,0.895
6598,0.614666667,0.801679353,0.608,0.369077758,0.405531785,0.519,0.957666667,1,0.9,0.875949367,0.970130831,0.895
6599,0.614666667,0.801679353,0.608,0.369077758,0.405531785,0.519,0.957666667,1,0.9,0.875949367,0.970130831,0.895
6600,0.614666667,0.801679353,0.608,0.369077758,0.405531785,0.519,0.957666667,1,0.9,0.875949367,0.970130831,0.895
6601,0.614666667,0.801679353,0.608,0.369077758,0.405531785,0.519,0.957666667,1,0.9,0.875949367,0.970130831,0.895
6602,0.614666667,0.801679353,0.608,0.369077758,0.405531785,0.519,0.957666667,1,0.9,0.875949367,0.970130831,0.895
6603,0.614666667,0.801679353,0.608,0.369077758,0.405531785,0.519,0.957666667,1,0.9,0.875949367,0.970130831,0.895
6604,0.614666667,0.801679353,0.608,0.369077758,0.405531785,0.519,0.957666667,1,0.9,0.875949367,0.970130831,0.895
6605,0.614666667,0.801679353,0.608,0.369077758,0.405531785,0.519,0.957666667,1,0.9,0.875949367,0.970130831,0.895
6606,0.614666667,0.801679353,0.608,0.369077758,0.405531785,0.519,0.957666667,1,0.9,0.875949367,0.970130831,0.895
6607,0.614666667,0.801679353,0.608,0.369077758,0.405531785,0.519,0.957666667,1,0.9,0.875949367,0.970130831,0.895
6608,0.614666667,0.801679353,0.608,0.369077758,0.405531785,0.519,0.957666667,1,0.9,0.875949367,0.970130831,0.895
6609,0.614666667,0.801679353,0.608,0.369077758,0.405531785,0.519,0.957666667,1,0.9,0.875949367,0.970130831,0.895
6610,0.614666667,0.801679353,0.608,0.369077758,0.405531785,0.519,0.957666667,1,0.9,0.875949367,0.970130831,0.895
6611,0.614666667,0.801679353,0.608,0.369077758,0.405531785,0.519,0.957666667,1,0.9,0.875949367,0.970130831,0.895
6612,0.614666667,0.801679353,0.608,0.369077758,0.405531785,0.519,0.957666667,1,0.9,0.875949367,0.970130831,0.895
6613,0.614666667,0.801679353,0.608,0.369077758,0.405531785,0.519,0.957666667,1,0.9,0.875949367,0.970130831,0.895
6614,0.614666667,0.801679353,0.608,0.369077758,0.405531785,0.519,0.957666667,1,0.9,0.875949367,0.970130831,0.895
6615,0.614666667,0.801679353,0.608,0.369077758,0.405531785,0.519,0.957666667,1,0.9,0.875949367,0.970130831,0.895
6616,0.614666667,0.801679353,0.608,0.369077758,0.405531785,0.519,0.957666667,1,0.9,0.875949367,0.970130831,0.895
6617,0.614666667,0.801679353,0.608,0.369077758,0.405531785,0.519,0.957666667,1,0.9,0.875949367,0.970130831,0.895
6618,0.614666667,0.801679353,0.608,0.369077758,0.405531785,0.519,0.957666667,1,0.9,0.875949367,0.970130831,0.895
6619,0.614666667,0.801679353,0.608,0.369077758,0.405531785,0.519,0.957666667,1,0.9,0.875949367,0.970130831,0.895
6620,0.614666667,0.801679353,0.608,0.369077758,0.405531785,0.519,0.957666667,1,0.9,0.875949367,0.970130831,0.895
6621,0.614666667,0.801679353,0.608,0.369077758,0.405531785,0.519,0.957666667,1,0.9,0.875949367,0.970130831,0.895
6622,0.614666667,0.801679353,0.608,0.369077758,0.405531785,0.519,0.957666667,1,0.9,0.875949367,0.970130831,0.895
6623,0.614666667,0.801679353,0.608,0.369077758,0.405531785,0.519,0.957666667,1,0.9,0.875949367,0.970130831,0.895
6624,0.614666667,0.801679353,0.608,0.369077758,0.405531785,0.519,0.957666667,1,0.9,0.875949367,0.970130831,0.895
6625,0.614666667,0.801679353,0.608,0.369077758,0.405531785,0.519,0.957666667,1,0.9,0.875949367,0.970130831,0.895
6626,0.614666667,0.801679353,0.608,0.369077758,0.405531785,0.519,0.957666667,1,0.9,0.875949367,0.970130831,0.895
6627,0.614666667,0.801679353,0.608,0.369077758,0.405531785,0.519,0.957666667,1,0.9,0.875949367,0.970130831,0.895
6628,0.614666667,0.801679353,0.608,0.369077758,0.405531785,0.519,0.957666667,1,0.9,0.875949367,0.970130831,0.895
6629,0.614666667,0.801679353,0.608,0.369077758,0.405531785,0.519,0.957666667,1,0.9,0.875949367,0.970130831,0.895
6630,0.614666667,0.801679353,0.608,0.369077758,0.405531785,0.519,0.957666667,1,0.9,0.875949367,0.970130831,0.895
6631,0.614666667,0.801679353,0.608,0.369077758,0.405531785,0.519,0.957666667,1,0.9,0.875949367,0.970130831,0.895
6632,0.614666667,0.801679353,0.608,0.369077758,0.405531785,0.519,0.957666667,1,0.9,0.875949367,0.970130831,0.895
6633,0.614666667,0.801679353,0.608,0.369077758,0.405531785,0.519,0.957666667,1,0.9,0.875949367,0.970130831,0.895
6634,0.614666667,0.801679353,0.608,0.369077758,0.405531785,0.519,0.957666667,1,0.9,0.875949367,0.970130831,0.895
6635,0.614666667,0.801679353,0.608,0.369077758,0.405531785,0.519,0.957666667,1,0.9,0.875949367,0.970130831,0.895
6636,0.614666667,0.801679353,0.608,0.369077758,0.405531785,0.519,0.957666667,1,0.9,0.875949367,0.970130831,0.895
6637,0.614666667,0.801679353,0.608,0.369077758,0.405531785,0.519,0.957666667,1,0.9,0.875949367,0.970130831,0.895
6638,0.614666667,0.801679353,0.608,0.369077758,0.405531785,0.519,0.957666667,1,0.9,0.875949367,0.970130831,0.895
6639,0.614666667,0.801679353,0.608,0.369077758,0.405531785,0.519,0.957666667,1,0.9,0.875949367,0.970130831,0.895
6640,0.614666667,0.801679353,0.608,0.369077758,0.405531785,0.519,0.957666667,1,0.9,0.875949367,0.970130831,0.895
6641,0.614666667,0.801679353,0.608,0.369077758,0.405531785,0.519,0.957666667,1,0.9,0.875949367,0.970130831,0.895
6642,0.614666667,0.801679353,0.608,0.369077758,0.405531785,0.519,0.957666667,1,0.9,0.875949367,0.970130831,0.895
