case_study,problem_class,source,n_rep_periods,clustering_type,weight_type,normalization,n_seeds,regret_mean_pct,regret_sd_pct,mismatch_mean_pct,time_mean_s,time_sd_s,is_deterministic,pareto_frontier,reasonable_in_group
118bus,dispatch,nrel,10,convex_hull_with_null,convex,unscaled,5,0.4977035960707976,0.0,16.36026593866761,3.2556787837999996,0.6,true,true,true
118bus,dispatch,nrel,10,convex_hull_with_null,conical,unscaled,5,0.46593764169933216,0.0,11.58365849802473,3.4907066502,0.1,true,true,true
118bus,dispatch,nrel,10,convex_hull_with_null,conical_bounded,unscaled,5,0.486822106493201,0.0,10.989471724906563,3.1581201838,0.6,true,true,true
118bus,dispatch,nrel,10,conical_hull,dirac,unscaled,5,2.001161708301047,0.0,8.122298909677971,2.8356489752000003,0.6,true,false,false
118bus,dispatch,nrel,10,conical_hull,convex,unscaled,5,0.9792508026980284,0.0,2.948062920464573,2.9718004998,0.6,true,true,true
118bus,dispatch,nrel,10,conical_hull,conical,unscaled,5,0.8993107251360932,0.0,3.083587853677742,3.1111295,0.6,true,true,true
118bus,dispatch,nrel,10,conical_hull,conical_bounded,unscaled,5,0.980798982094111,0.0,3.5217548547649002,3.1275169832000005,0.6,true,true,true
118bus,dispatch,nrel,20,k_means,dirac,unscaled,5,0.8342756377381999,0.1,2.0006246339090783,2.8643246253999997,0.4,false,false,true
118bus,dispatch,nrel,20,k_means,convex,unscaled,5,0.6005671651536115,0.1,2.9536236606372777,3.666539617,0.5,false,false,true
118bus,dispatch,nrel,20,k_means,conical,unscaled,5,0.5475389652348284,0.1,2.2006094955886404,3.4373952246000004,0.1,false,false,true
118bus,dispatch,nrel,20,k_means,conical_bounded,unscaled,5,0.5927135168871178,0.1,4.5450601802821895,3.6466072752,0.3,false,false,true
118bus,dispatch,nrel,20,k_medoids,dirac,unscaled,5,1.2114845487723525,0.2,1.6569143706315845,3.1552165586000003,0.3,false,false,true
118bus,dispatch,nrel,20,k_medoids,convex,unscaled,5,0.6196366038273871,0.1,3.7876425772685436,4.194369608200001,0.5,false,false,true
118bus,dispatch,nrel,20,k_medoids,conical,unscaled,5,0.5733391268184773,0.1,3.5448359510466267,3.8613985748000004,0.4,false,false,true
118bus,dispatch,nrel,20,k_medoids,conical_bounded,unscaled,5,0.6098015201892348,0.1,5.495471629463699,4.1366345584,0.4,false,false,true
118bus,dispatch,nrel,20,hierarchical,dirac,unscaled,5,3.9641611578208336,0.0,3.3927516717438357,2.8215270328,0.5,true,false,false
118bus,dispatch,nrel,20,hierarchical,convex,unscaled,5,0.5939984853821079,0.0,3.7274928844834134,3.8424006085999998,0.5,true,true,true
118bus,dispatch,nrel,20,hierarchical,conical,unscaled,5,0.5822208872907186,0.0,4.128240689018982,3.6989532912,0.4,true,true,true
118bus,dispatch,nrel,20,hierarchical,conical_bounded,unscaled,5,0.5968280679735427,0.0,5.467756796243666,3.8402202915999992,0.5,true,true,true
118bus,dispatch,nrel,20,chronological,dirac,unscaled,5,1.5102726126782873,0.0,3.935227663976319,2.8261897668,0.4,true,false,false
118bus,dispatch,nrel,20,chronological,convex,unscaled,5,0.6407445764558872,0.0,2.0656787937495706,4.2416020333999995,0.3,true,true,true
118bus,dispatch,nrel,20,chronological,conical,unscaled,5,0.49850431701841114,0.0,1.1044898824259095,3.467562,0.2,true,true,true
118bus,dispatch,nrel,20,chronological,conical_bounded,unscaled,5,0.5669586156492823,0.0,2.8076223984572075,3.914962584,0.4,true,true,true
118bus,dispatch,nrel,20,convex_hull,dirac,unscaled,5,1.678665754224373,0.0,16.416696600815982,5.595804124600001,0.7,true,false,false
118bus,dispatch,nrel,20,convex_hull,convex,unscaled,5,0.6090752905187902,0.0,4.993888801004383,5.3357840666000005,0.6,true,true,true
118bus,dispatch,nrel,20,convex_hull,conical,unscaled,5,0.6414208327487403,0.0,4.432340882461857,5.331496500200001,0.7,true,true,true
118bus,dispatch,nrel,20,convex_hull,conical_bounded,unscaled,5,0.6214154590099552,0.0,3.374744498666314,5.5116901581999995,0.1,true,true,true
118bus,dispatch,nrel,20,convex_hull_with_null,dirac,unscaled,5,2.5009348312363677,0.0,11.924378250030935,5.2377689584,0.6,true,false,false
118bus,dispatch,nrel,20,convex_hull_with_null,convex,unscaled,5,0.5180842537781949,0.0,7.281594073183821,5.304738025000001,0.6,true,true,true
118bus,dispatch,nrel,20,convex_hull_with_null,conical,unscaled,5,0.5188470303475023,0.0,6.413314414303931,5.422781816999999,0.1,true,true,true
118bus,dispatch,nrel,20,convex_hull_with_null,conical_bounded,unscaled,5,0.502693725509995,0.0,5.881681177360507,5.5584964575999996,0.1,true,true,true
118bus,dispatch,nrel,20,conical_hull,dirac,unscaled,5,1.928273577335382,0.0,12.055356603122261,4.804597975,0.2,true,false,false
118bus,dispatch,nrel,20,conical_hull,convex,unscaled,5,0.9836277183884468,0.0,7.852522577401508,4.907562274600001,0.6,true,true,true
118bus,dispatch,nrel,20,conical_hull,conical,unscaled,5,0.9179764223549824,0.0,2.7059493311332083,5.5575466998000005,0.1,true,true,true
118bus,dispatch,nrel,20,conical_hull,conical_bounded,unscaled,5,0.9923327339818488,0.0,8.354193048258264,5.166115832999999,0.6,true,true,true
118bus,dispatch,nrel,40,k_means,dirac,unscaled,5,0.6311483122867934,0.0,1.651080579415168,5.4228937084,0.4,true,false,true
118bus,dispatch,nrel,40,k_means,convex,unscaled,5,0.39987218571455596,0.0,1.6128757556723756,8.868470550000001,1.2,true,false,true
118bus,dispatch,nrel,40,k_means,conical,unscaled,5,0.3737186355520006,0.0,0.912362661523783,8.01956305,0.8,true,false,true
118bus,dispatch,nrel,40,k_means,conical_bounded,unscaled,5,0.4010725909773738,0.0,2.835223375959091,8.687339192,0.3,true,false,true
118bus,dispatch,nrel,40,k_medoids,dirac,unscaled,5,0.9523262263318344,0.1,1.023514107606458,5.3638207414,0.2,false,false,true
118bus,dispatch,nrel,40,k_medoids,convex,unscaled,5,0.44306603052120863,0.0,1.9116410191810354,8.5045256166,0.8,true,false,true
118bus,dispatch,nrel,40,k_medoids,conical,unscaled,5,0.4128453860072012,0.0,1.4205377586148225,8.698677933199999,0.6,true,false,true
118bus,dispatch,nrel,40,k_medoids,conical_bounded,unscaled,5,0.4381697594775291,0.0,2.6810732346259636,8.7247034836,0.8,true,false,true
118bus,dispatch,nrel,40,hierarchical,dirac,unscaled,5,0.931941663972724,0.0,0.9757076242447529,4.8603493336,0.2,true,true,true
118bus,dispatch,nrel,40,hierarchical,convex,unscaled,5,0.4088783876569524,0.0,1.2047577832095193,9.7698575166,0.6,true,true,true
118bus,dispatch,nrel,40,hierarchical,conical,unscaled,5,0.3748118495290109,0.0,0.7072539740650682,8.161779158600002,0.4,true,true,true
118bus,dispatch,nrel,40,hierarchical,conical_bounded,unscaled,5,0.4150255890402521,0.0,2.626800996064915,8.7160096334,0.7,true,true,true
118bus,dispatch,nrel,40,chronological,dirac,unscaled,5,1.3141052182921165,0.0,3.511115795011657,4.4448731254,0.2,true,true,true
118bus,dispatch,nrel,40,chronological,convex,unscaled,5,0.46150273996370395,0.0,1.7791703222396364,9.410140150200002,0.4,true,true,true
118bus,dispatch,nrel,40,chronological,conical,unscaled,5,0.4183557253347514,0.0,0.1800234982801018,8.5353273078,0.4,true,true,true
118bus,dispatch,nrel,40,chronological,conical_bounded,unscaled,5,0.44980065788857715,0.0,1.2968541838928942,8.0776883918,0.6,true,true,true
118bus,dispatch,nrel,40,convex_hull,dirac,unscaled,5,1.3565737254595645,0.0,14.093192052597862,9.7316845664,0.1,true,true,true
118bus,dispatch,nrel,40,convex_hull,convex,unscaled,5,0.5277184772853882,0.0,7.048445222760691,11.2060513996,0.1,true,true,true
118bus,dispatch,nrel,40,convex_hull,conical,unscaled,5,0.5445245749324812,0.0,6.386109695006183,12.6152541002,0.2,true,true,true
118bus,dispatch,nrel,40,convex_hull,conical_bounded,unscaled,5,0.5554217084415614,0.0,5.535719310244738,10.785012041400002,0.2,true,true,true
118bus,dispatch,nrel,40,convex_hull_with_null,dirac,unscaled,5,2.2535067348737226,0.0,7.330586561481485,9.2285728084,0.1,true,false,false
118bus,dispatch,nrel,40,convex_hull_with_null,convex,unscaled,5,0.6848351213643022,0.0,5.916258863557143,12.4246672668,0.1,true,true,true
118bus,dispatch,nrel,40,convex_hull_with_null,conical,unscaled,5,0.6984509537291794,0.0,5.306673719850041,10.349546524800001,0.4,true,true,true
118bus,dispatch,nrel,40,convex_hull_with_null,conical_bounded,unscaled,5,0.6882845943455118,0.0,4.6847170615635925,10.730691083400002,0.1,true,true,true
118bus,dispatch,nrel,40,conical_hull,dirac,unscaled,5,1.2502196379994945,0.0,7.124933346244605,8.7207824754,0.0,true,true,true
118bus,dispatch,nrel,40,conical_hull,convex,unscaled,5,0.8358385650491407,0.0,6.371417639541388,10.806235532999999,0.6,true,true,true
118bus,dispatch,nrel,40,conical_hull,conical,unscaled,5,0.6801081097288719,0.0,0.09751004915693537,11.6713191166,0.1,true,true,true
118bus,dispatch,nrel,40,conical_hull,conical_bounded,unscaled,5,0.8405084017784503,0.0,6.99902620600002,11.6964834586,0.1,true,true,true
118bus,dispatch,nrel,80,k_means,dirac,unscaled,5,0.44506348041475796,0.1,1.2151981158376703,11.662456025,0.3,false,false,true
118bus,dispatch,nrel,80,k_means,convex,unscaled,5,0.2757620783280945,0.0,1.3394393368551563,23.8481930336,3.8,true,false,true
118bus,dispatch,nrel,80,k_means,conical,unscaled,5,0.2709810465463214,0.0,1.0236210688577962,20.3468394254,1.7,true,false,true
118bus,dispatch,nrel,80,k_means,conical_bounded,unscaled,5,0.2786219534633627,0.0,2.4303162923910264,22.0579379582,1.2,true,false,true
118bus,dispatch,nrel,80,k_medoids,dirac,unscaled,5,0.637460202547615,0.1,0.9326950105256941,11.2932616916,0.3,false,false,true
118bus,dispatch,nrel,80,k_medoids,convex,unscaled,5,0.2810073299376148,0.0,0.7956665962512135,22.438731324600003,0.7,true,false,true
118bus,dispatch,nrel,80,k_medoids,conical,unscaled,5,0.2797479050826457,0.0,0.5826263281135267,23.3068633918,1.6,true,false,true
118bus,dispatch,nrel,80,k_medoids,conical_bounded,unscaled,5,0.2867492336201316,0.0,1.800697682316575,23.415573099600003,1.5,true,false,true
118bus,dispatch,nrel,80,hierarchical,dirac,unscaled,5,0.5206997619617626,0.0,1.5928895554839135,11.112924400199999,0.1,true,true,true
118bus,dispatch,nrel,80,hierarchical,convex,unscaled,5,0.2876373709873814,0.0,0.4290360628928386,21.3514005916,0.7,true,true,true
118bus,dispatch,nrel,80,hierarchical,conical,unscaled,5,0.2886533906259814,0.0,0.809437499063716,21.252084167,0.8,true,true,true
118bus,dispatch,nrel,80,hierarchical,conical_bounded,unscaled,5,0.2966756660344849,0.0,0.5777978940000614,20.3365801916,0.8,true,true,true
118bus,dispatch,nrel,80,chronological,dirac,unscaled,5,0.8888392049001492,0.0,0.055383084140224206,8.8561416084,0.2,true,true,true
118bus,dispatch,nrel,80,chronological,convex,unscaled,5,0.4007702336700447,0.0,0.6378173179911978,21.979880833200003,0.2,true,true,true
118bus,dispatch,nrel,80,chronological,conical,unscaled,5,0.38774881230128067,0.0,0.6239752270778713,22.1141682168,0.7,true,true,true
118bus,dispatch,nrel,80,chronological,conical_bounded,unscaled,5,0.40380854314692183,0.0,1.530440785724707,23.2264690916,0.7,true,true,true
118bus,dispatch,nrel,80,convex_hull,dirac,unscaled,5,0.9605768288722727,0.0,7.40805282336146,22.2902459416,0.4,true,true,true
118bus,dispatch,nrel,80,convex_hull,convex,unscaled,5,0.3362404173321121,0.0,2.437796208652231,35.717811999599995,0.1,true,true,true
118bus,dispatch,nrel,80,convex_hull,conical,unscaled,5,0.36211646582222645,0.0,2.1940281393509395,28.6831779838,0.2,true,true,true
118bus,dispatch,nrel,80,convex_hull,conical_bounded,unscaled,5,0.3582052704342864,0.0,1.4139221933272081,29.1657151086,0.3,true,true,true
118bus,dispatch,nrel,80,convex_hull_with_null,dirac,unscaled,5,0.8936944656315005,0.0,4.763883336873672,21.3535532836,0.5,true,true,true
118bus,dispatch,nrel,80,convex_hull_with_null,convex,unscaled,5,0.2711515949549659,0.0,2.6119380865619357,30.1678245168,0.4,true,true,true
118bus,dispatch,nrel,80,convex_hull_with_null,conical,unscaled,5,0.2953746358898224,0.0,2.2782217792663815,30.641053591599995,0.3,true,true,true
118bus,dispatch,nrel,80,convex_hull_with_null,conical_bounded,unscaled,5,0.2842476019036866,0.0,1.6918697229001496,38.2110093584,0.3,true,true,true
118bus,dispatch,nrel,80,conical_hull,dirac,unscaled,5,0.8123437191129401,0.0,2.596933147802819,19.5420536838,0.3,true,true,true
118bus,dispatch,nrel,80,conical_hull,convex,unscaled,5,0.3328133388489585,0.0,0.4451321885270813,35.2824989828,0.3,true,true,true
118bus,dispatch,nrel,80,conical_hull,conical,unscaled,5,0.34012300798509365,0.0,1.3258107735510818,27.026902383,0.1,true,true,true
118bus,dispatch,nrel,80,conical_hull,conical_bounded,unscaled,5,0.33584356486495714,0.0,1.0104712070704909,27.792792416599998,0.3,true,true,true
